"ID","Year","AMC","AMP","AXO","CHL","CIP","COT","FIS","FOX","GEN","NAL","TET","AZI","MER","SMX"
"10TN07GB07",2010,1,1,1,0,0,0,0,1,0,0,0,NA,NA,NA
"10TN07GB09",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN07GB10",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN08GB01",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN08GB03",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN08GB04",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN08GB05",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN08GB07",2010,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA
"10TN08GB08",2010,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA
"10TN08GB09",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN09GB01",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN09GB02",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN09GB03",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN09GB04",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN09GB05",2010,0,0,0,1,0,0,1,0,0,0,1,NA,NA,NA
"10TN09GB06",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN09GB08",2010,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"10TN09GB09",2010,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA
"10TN09GB10",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN10GB01",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN10GB02",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN10GB03",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN10GB04",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN10GB05",2010,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"10TN10GB09",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN11GB04",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN11GB06",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN11GB08",2010,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"10TN11GB10",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"10TN12GB03",2010,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"11GA01GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA01GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA01GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA02GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA02GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA03GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA03GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA03GB10",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA04GB02",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA04GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA04GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA04GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA05GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA05GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA05GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA05GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA05GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA06GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA06GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA06GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA06GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA07GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA07GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA07GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA07GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA07GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA07GB07",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA07GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA07GB09",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA07GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA08GB01",2011,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA
"11GA08GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA08GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA08GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA08GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA08GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA09GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA09GB04",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA09GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA09GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA09GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA09GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA09GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA10GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA10GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA10GB05",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA10GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA10GB09",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA10GB10",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA11GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA11GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA11GB06",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11GA11GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11GA12GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD01GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD01GB02",2011,1,1,1,0,0,0,0,1,0,0,0,0,NA,NA
"11MD01GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD01GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD01GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD02GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD02GB03",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11MD02GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD02GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD02GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD02GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD03GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD04GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD04GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD04GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD04GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD04GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD04GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD05GB08",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11MD05GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD06GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD06GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD06GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD06GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD06GB09",2011,0,0,0,1,0,0,1,0,0,0,1,0,NA,NA
"11MD07GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD07GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD07GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD09GB03",2011,0,1,0,1,0,0,1,0,0,0,1,0,NA,NA
"11MD09GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD09GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD09GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD09GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11MD10GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR01GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR01GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR01GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR01GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR01GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR01GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR01GB10",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11OR02GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR02GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR02GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR03GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR03GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR03GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR03GB08",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11OR03GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR04GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR04GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR04GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR04GB07",2011,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR04GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR05GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR05GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR06GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR06GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR06GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR06GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR06GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR07GB01",2011,0,1,0,0,0,1,1,0,0,0,1,0,NA,NA
"11OR07GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR07GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR07GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR07GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR07GB10",2011,0,1,0,1,0,0,1,0,0,0,1,0,NA,NA
"11OR08GB01",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11OR08GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR08GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR08GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR08GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR09GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR09GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR10GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR10GB04",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11OR10GB05",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11OR10GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR10GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR10GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR10GB09",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11OR10GB10",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11OR11GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR11GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR11GB03",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11OR11GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR11GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR12GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11OR12GB05",2011,0,1,0,0,0,1,1,0,0,0,0,0,NA,NA
"11OR12GB08",2011,0,1,0,0,0,1,1,0,0,0,0,0,NA,NA
"11OR12GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN01GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN01GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN01GB05",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN01GB07",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN01GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN02GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN02GB02",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11TN02GB08",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN02GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN03GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN03GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN03GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN03GB05",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN03GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN03GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN03GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN04GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN04GB02",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN04GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN04GB04",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN04GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN04GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN04GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN04GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN05GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN05GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN05GB05",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN05GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN05GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN05GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN06GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN06GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN06GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN06GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN06GB05",2011,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN06GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN07GB05",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN07GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN08GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN08GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN08GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN09GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN09GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN09GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN09GB05",2011,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA
"11TN09GB06",2011,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA
"11TN09GB07",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN09GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN09GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN09GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN10GB01",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN10GB02",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN10GB06",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN10GB08",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN10GB10",2011,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"11TN11GB01",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN11GB02",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN11GB03",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN11GB04",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN11GB07",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN11GB08",2011,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"11TN11GB09",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"11TN11GB10",2011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA01GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA01GB10",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA02GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA02GB04",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA02GB05",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA02GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA02GB07",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA02GB08",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA02GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA02GB10",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA03GB01",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA03GB07",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA04GB02",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA04GB03",2012,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"12GA04GB04",2012,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"12GA04GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA05GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA05GB04",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA05GB07",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA05GB08",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA05GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA06GB02",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA06GB03",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA06GB04",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA06GB05",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA06GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA06GB07",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA07GB01",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA07GB02",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA07GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA07GB04",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA07GB05",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA07GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA07GB07",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA07GB08",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA07GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA07GB10",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA08GB01",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA08GB02",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA08GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA08GB04",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA08GB05",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA08GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA08GB07",2012,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"12GA08GB08",2012,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA
"12GA08GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA08GB10",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA09GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA09GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA09GB10",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA10GB01",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB02",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB04",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB05",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB07",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB08",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA10GB10",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB01",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB02",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB04",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB05",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB07",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB08",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA11GB10",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA12GB01",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA12GB02",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA12GB03",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA12GB04",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA12GB05",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA12GB06",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA12GB07",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA12GB08",2012,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"12GA12GB09",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12GA12GB10",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12MD01GB02",2012,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"12MD01GB03",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12MD01GB05",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12MD01GB08",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12MD01GB10",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"12MD02GB05",2012,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
